CustomerID,Name,Email,Region,LoyaltyTier
C1766,Amy Rodriguez,natalie86@perez-garner.com,North,Bronze
C1767,Brenda Mejia,brownjason@sanchez.biz,East,Gold
C1768,James Williams,ebartlett@yahoo.com,West,Bronze
C1769,Lindsay Mcclure,cooktaylor@yahoo.com,West,Gold
C1770,Nicole Watkins,stephanie51@shelton-dorsey.com,West,Bronze
C1771,Ryan Taylor,nancy78@yahoo.com,North,Gold
C1772,Rhonda Hamilton,jennifer55@gmail.com,North,Bronze
C1773,Aaron Martinez,samanthabrooks@mills.com,South,Gold
C1774,Brenda Roberts,kreese@baker-huff.com,East,Platinum
C1775,Ashley Medina,dcontreras@hotmail.com,South,Silver
C1776,Joseph Long,xmayer@olson.com,West,Bronze
C1777,Chad Cook MD,gravesrichard@hotmail.com,West,Silver
C1778,Shirley Smith,yarroyo@hotmail.com,East,Platinum
C1779,Jeffrey Scott,xsimpson@yahoo.com,North,Platinum
C1780,Kevin Chambers,mdavid@gmail.com,South,Platinum
C1781,Catherine West,rcampbell@gmail.com,South,Bronze
C1782,Chelsea Chen,pwoods@yahoo.com,East,Silver
C1783,Kelly Duarte,vegapatricia@romero-castillo.org,North,Bronze
C1784,Thomas Rodriguez,kingpaul@yahoo.com,South,Platinum
C1785,Kelly Watkins,qvaughn@valencia.com,South,Silver
C1786,Tara Anderson,melissa39@yahoo.com,South,Bronze
C1787,Michael Case,anthony14@gmail.com,East,Gold
C1788,Sarah Holmes,yflores@gmail.com,North,Silver
C1789,Ruben Hansen,patrick07@yahoo.com,North,Silver
C1790,Timothy Taylor,myerskaren@mcbride.com,East,Bronze
C1791,Tamara Evans,tanner66@carr.com,North,Platinum
C1792,Rebecca Moore,fmyers@gmail.com,East,Platinum
C1793,James Griffin,martinezpaula@yahoo.com,West,Gold
C1794,Christopher Vasquez,norma44@atkinson-cox.biz,South,Platinum
C1795,Katherine Jacobs,kstewart@evans-garrison.info,South,Platinum
C1796,Lori Wolfe,james85@peterson.com,North,Silver
C1797,Jeanette Leach,taylorpatrick@yahoo.com,South,Platinum
C1798,Katherine Baldwin,dawnmiller@yahoo.com,South,Silver
C1799,Maria Bowen,michaelreese@yahoo.com,West,Bronze
C1800,Derek Russell,gramirez@wilson-beard.biz,North,Gold
C1801,Gregory Duarte,dustinsantos@conner.com,East,Silver
C1802,Desiree Lewis,zarias@hotmail.com,South,Gold
C1803,Joseph Mccullough,jeffrey64@yahoo.com,South,Bronze
C1804,David Ruiz,littlecesar@yahoo.com,South,Bronze
C1805,Brandon Hunt,xhill@gmail.com,South,Platinum
C1806,Anthony Cisneros,kathleen74@haynes.biz,West,Bronze
C1807,Taylor Sweeney DDS,brandon96@hotmail.com,West,Bronze
C1808,Brian Walker,ldiaz@gmail.com,South,Silver
C1809,Randy Stewart,wcole@davis-haney.com,East,Bronze
C1810,Daniel Wong,gwest@hotmail.com,West,Platinum
C1811,Valerie Melton,bowenashley@ashley.com,West,Bronze
C1812,Sandra Johnson,melissa99@yahoo.com,South,Platinum
C1813,Jessica Brown,wilsonbryan@scott-welch.com,East,Bronze
C1814,Albert Reyes,eclark@jackson.info,West,Silver
C1815,Mark Marks,rfisher@gmail.com,West,Gold
C1816,Dakota Becker,holly27@burns-graves.com,North,Bronze
C1817,Shelly Payne,danielrobles@hotmail.com,East,Bronze
C1818,Jesse Collins,etorres@hotmail.com,South,Bronze
C1819,Julie Williamson,christycooper@yahoo.com,West,Platinum
C1820,Janet Scott,pooleemily@johnson.com,North,Silver
C1821,William Mccall Jr.,williamhernandez@pierce-frazier.biz,South,Platinum
C1822,Kristopher Cruz,michaelstephenson@owens-jones.com,South,Gold
C1823,Darin Ramsey,jeffreymontoya@johnson.com,South,Bronze
C1824,Angela Barnes,scottcole@gmail.com,South,Silver
C1825,Ryan Santos,martinezrandy@gray.net,West,Bronze
C1826,Matthew Reyes,gutierrezernest@kelly.info,East,Platinum
C1827,Kenneth Barrett,ksmith@gmail.com,East,Silver
C1828,Evan Thomas,plove@gmail.com,East,Silver
C1829,Patricia Roberts,rebeccarussell@miller.info,West,Silver
C1830,Scott Cruz,matthewkelley@hotmail.com,South,Silver
C1831,Matthew Davis,james90@hotmail.com,North,Platinum
C1832,Andrew Carpenter,destiny69@yahoo.com,South,Gold
C1833,Mary Carson,sherrischneider@gonzales.com,West,Bronze
C1834,Kathleen Allen,christinenunez@gmail.com,North,Gold
C1835,Matthew Hunt,ewatson@price-kerr.info,West,Silver
C1836,Mr. Stephen Garcia,david25@hotmail.com,South,Bronze
C1837,Mrs. Rebecca Maxwell DVM,vknight@hotmail.com,West,Platinum
C1838,Desiree Zimmerman,francisamber@becker.com,North,Bronze
C1839,Rebecca Brown,yconner@yahoo.com,East,Platinum
C1840,Jordan Silva,nicholsfernando@yahoo.com,West,Bronze
C1841,Michael Hester,michaelburgess@gmail.com,North,Gold
C1842,Ronald Sloan,freemanlaurie@hotmail.com,North,Silver
C1843,Erik Wilson,bknapp@hotmail.com,North,Gold
C1844,Emily Wells,erinwilliams@contreras.info,East,Platinum
C1845,Kenneth Wright,laurencabrera@hotmail.com,North,Silver
C1846,Kelly Webb,qjohnson@moore.com,North,Silver
C1847,Michael Williams,gdiaz@yahoo.com,West,Silver
C1848,Stacy Young,davidshaffer@villegas.com,East,Platinum
C1849,Mr. Terry Ortiz,kelly99@yahoo.com,East,Gold
C1850,Debra Miller,snelson@gmail.com,West,Silver
C1851,Kimberly Pena,lisa76@sanchez.biz,South,Platinum
C1852,Courtney Jimenez,adam74@hotmail.com,West,Bronze
C1853,Christie Zuniga,qcooper@braun-moore.com,West,Silver
C1854,Leslie Novak,tonyagreen@yahoo.com,South,Platinum
C1855,Robert Lee,gjensen@yahoo.com,West,Platinum
C1856,Caleb Rogers,christine17@yahoo.com,North,Platinum
C1857,Brittney Wilson,kevin89@yahoo.com,South,Gold
C1858,Nicole Lee,umassey@harrison.com,North,Silver
C1859,Brittany Garcia,ifloyd@maldonado-davies.com,West,Bronze
C1860,Kevin Lucas,hillmelissa@gmail.com,West,Gold
C1861,Jacqueline Burgess,cynthia97@romero.info,West,Gold
C1862,Walter Flynn,alex86@yahoo.com,North,Platinum
C1863,Donald Newman,morganchristine@hotmail.com,East,Silver
C1864,Tina Wilson,eingram@bird.org,West,Platinum
C1865,Barbara Hill,desireeblankenship@hart.com,South,Silver
C1866,John Roberts,dannymullins@hood.biz,West,Gold
C1867,Jaime Poole,davidjohnson@hotmail.com,West,Bronze
C1868,Jason Moses,franciscosantiago@stanton.com,East,Gold
C1869,Christopher Shannon,amandalane@watkins.net,South,Gold
C1870,Nicholas Little,harringtonkristen@gmail.com,West,Platinum
C1871,Tina Ruiz,mendezgregory@pruitt.com,West,Platinum
C1872,Cassandra Mccarty,johnathan70@turner-thomas.com,East,Silver
C1873,Scott Walker,otucker@hotmail.com,East,Gold
C1874,Dr. Felicia Neal MD,lrobbins@yahoo.com,South,Platinum
C1875,Tamara Green,qjones@hotmail.com,North,Silver
C1876,Brittany Porter,diana95@webb.biz,West,Gold
C1877,David Powers,perezwillie@gmail.com,East,Silver
C1878,Peter Holmes,uwilliams@hotmail.com,South,Platinum
C1879,Mark Gardner,dakotamcdonald@yahoo.com,North,Gold
C1880,Matthew Ward,wjohnson@lee.com,South,Gold
C1881,Kevin Taylor,trevinobob@martinez.info,East,Gold
C1882,Daniel Nolan,colleenlove@hotmail.com,North,Silver
C1883,Margaret Hughes,logan48@lambert.org,East,Platinum
C1884,Charles Wright,sandra34@patterson.com,West,Bronze
C1885,Melanie Kelley,christopher79@gross.org,South,Bronze
C1886,Maria Higgins,jeffery61@holmes-mcguire.org,West,Silver
C1887,Sandra Norman,lucassmith@gmail.com,East,Bronze
C1888,Steven Armstrong,lpayne@gmail.com,West,Bronze
C1889,Joseph Stanton,ellisonstephanie@phillips-cline.com,North,Silver
C1890,Lisa Phillips,taylorholly@collins.com,West,Platinum
C1891,Brandi Lindsey,mackenzie75@hotmail.com,South,Silver
C1892,Lori Jordan,edward52@myers-navarro.net,East,Bronze
C1893,Danielle Chang,anthony04@martinez.com,South,Bronze
C1894,Kyle Stewart,markbrooks@hotmail.com,East,Silver
C1895,Faith Cruz,dspencer@cook.com,West,Gold
C1896,Barbara Kane,zacharywilliams@moreno-smith.com,North,Silver
C1897,Andrew Lewis,john96@hall.net,West,Bronze
C1898,Kathryn Huff,matthewsclayton@thompson-williams.com,West,Gold
C1899,Aimee Harris,parkererik@gmail.com,East,Bronze
C1900,Holly Sullivan,shannonwashington@phillips.com,North,Platinum
C1901,Kim Williams,matthew91@vance-randolph.org,North,Platinum
C1902,Eugene Lowe,johnsonkendra@yahoo.com,North,Platinum
C1903,Allison Weeks,mcdonaldjason@bird.com,South,Silver
C1904,Abigail Williamson,rodney77@brown-webster.com,North,Silver
C1905,Michelle Hardin,ypatterson@yahoo.com,South,Gold
C1906,Elizabeth Warner,brownstephanie@hotmail.com,North,Silver
C1907,Cristina Cobb,rachelallen@levy-baker.com,West,Gold
C1908,Paul Trevino,julie92@hotmail.com,East,Silver
C1909,Catherine Crawford,leslielewis@hotmail.com,East,Bronze
C1910,Jennifer Hensley,penaraymond@gmail.com,North,Platinum
C1911,Jasmine Randolph,johnsonadam@roberts-hicks.info,East,Platinum
C1912,Eric Levine,adam91@gordon.com,East,Gold
C1913,James Huerta MD,dominguezsheryl@padilla.com,East,Platinum
C1914,Robert Baker,dsalazar@shaw.biz,East,Platinum
C1915,Trevor Christensen,hickschristopher@yahoo.com,South,Silver
C1916,Sara Ramirez,meyerjody@hotmail.com,North,Bronze
C1917,Yesenia Newman,zfreeman@schneider.net,West,Bronze
C1918,Daniel Santiago,usmith@whitehead.biz,East,Platinum
C1919,David Martinez,lynn45@yahoo.com,North,Gold
C1920,Keith Byrd,christopherlong@gmail.com,East,Platinum
C1921,Crystal Ford,todd11@smith.com,South,Gold
C1922,Kenneth Lambert,pmartin@smith.biz,North,Bronze
C1923,Christopher Morales,wesleycampbell@hotmail.com,West,Bronze
C1924,Christopher Zavala,ericbowen@gmail.com,North,Platinum
C1925,Kyle Norris,chaneyjanet@proctor.com,West,Bronze
C1926,Kristin Kelly,chardin@obrien.com,West,Bronze
C1927,Rhonda Craig,gonzalezjoseph@harvey.com,East,Silver
C1928,Frank Ramirez,nicholas41@yahoo.com,North,Platinum
C1929,Jennifer Thompson,joneswilliam@yahoo.com,West,Platinum
C1930,Ryan Abbott,mary29@yahoo.com,North,Silver
C1931,Ashley Wright,pcarroll@casey-roberts.com,East,Gold
C1932,Robert Hall,rebecca66@gmail.com,East,Platinum
C1933,Sylvia Thompson,mcgrathkelly@yahoo.com,West,Bronze
C1934,Scott Pace,marc21@briggs.com,North,Gold
C1935,David Thomas,tyleringram@yahoo.com,South,Silver
C1936,Matthew Parks,kylewalker@yahoo.com,West,Platinum
C1937,Jennifer Kim,devinlambert@gmail.com,East,Platinum
C1938,Angela Martinez,gary46@gmail.com,East,Gold
C1939,Samantha Alexander,stacylee@gmail.com,East,Platinum
C1940,Sonya Stone,christopherzamora@yahoo.com,North,Platinum
C1941,Brian Stanley,zachary45@lopez.com,South,Gold
C1942,Laura Sawyer,patriciaparrish@woodard.org,South,Platinum
C1943,David Berger,crodriguez@hotmail.com,North,Gold
C1944,William Russell,maxwell33@hotmail.com,South,Silver
C1945,Donna Huff,christinaraymond@alvarado.com,South,Gold
C1946,Joe Mcdowell,rjohnson@hotmail.com,West,Platinum
C1947,Natasha Cross,sdavidson@smith-shepherd.org,West,Bronze
C1948,Samuel Rasmussen,jade54@wilson.net,North,Platinum
C1949,Diane Dorsey,klang@smith.com,East,Bronze
C1950,Kelly Donaldson,angelaprice@yahoo.com,East,Bronze
C1951,Donald Hardy,qchen@guerra-baxter.com,East,Bronze
C1952,Sharon Smith MD,michael35@gmail.com,South,Platinum
C1953,Amy King,williamglover@fisher.com,South,Gold
C1954,Brandon Miller,tonya80@walker-erickson.com,West,Gold
C1955,Timothy Bennett,yvettecannon@hanson-smith.com,East,Bronze
C1956,Kim Fields,wilsonkathryn@gmail.com,South,Platinum
C1957,Greg Galvan,ewinters@jones.com,North,Silver
C1958,Karen Lee PhD,hkennedy@ramirez.biz,West,Bronze
C1959,Ralph Lewis,hmartinez@perkins.com,South,Silver
C1960,Kaitlin Peterson,stephensonalexander@hotmail.com,South,Bronze
C1961,Mary Hughes,russell99@meyers.org,East,Gold
C1962,Thomas Carpenter,lfrey@hotmail.com,South,Bronze
C1963,Joseph Stephenson,mgomez@gmail.com,South,Bronze
C1964,Peter Smith,loveryan@duarte.com,South,Gold
C1965,David Cox,jpeck@yahoo.com,East,Gold
C1966,Alejandro Santiago,saralopez@hotmail.com,West,Bronze
C1967,Douglas Ramirez,patrick09@yahoo.com,North,Platinum
C1968,Jacob Zimmerman,bromero@johnson.com,South,Gold
C1969,Michael Harmon,carrkenneth@waters.com,West,Platinum
C1970,Lindsey Lindsey,traceykrause@gmail.com,West,Silver
C1971,Todd Bernard,andrewherrera@cunningham-parker.com,South,Bronze
C1972,Richard Stevenson,justin38@rivera.com,West,Silver
C1973,Keith Johnson,nicolestanley@kelley.com,West,Gold
C1974,Erika Armstrong,graveschristopher@hotmail.com,West,Silver
C1975,Mary Clayton,christian00@miller.com,West,Bronze
C1976,Michelle Mercer,richardsloan@hanson.com,East,Bronze
C1977,Lisa Mccarthy,ginawilson@gmail.com,North,Gold
C1978,David Murray,carolinejohnson@curtis.com,North,Silver
C1979,Angela Abbott,ethanking@miller.com,West,Platinum
C1980,Adrian Blair,tonymelton@smith.com,West,Platinum
C1981,Elizabeth Nguyen,sherrithomas@dean.com,West,Platinum
C1982,Joseph Warner,valeriewagner@horton.com,East,Silver
C1983,Anthony Michael,arellanopatricia@hotmail.com,South,Silver
C1984,Alexandra Lewis,csteele@yahoo.com,East,Platinum
C1985,Michael Murphy,allisonbrad@hotmail.com,West,Silver
C1986,Catherine Gardner,christopher57@hotmail.com,West,Bronze
C1987,Michael Simpson,kcain@hotmail.com,West,Platinum
C1988,Tiffany Taylor,grayalyssa@edwards-barnes.com,East,Gold
C1989,Phillip Bell,vanessacline@roberts-salas.net,West,Bronze
C1990,Mary Schroeder,paulanderson@gmail.com,South,Bronze
C1991,Andrew Holland,mcdonaldthomas@gmail.com,East,Gold
C1992,Gregory Camacho,tanya65@jacobson.com,East,Bronze
C1993,Cody Mejia,juliefrazier@yahoo.com,South,Gold
C1994,Danielle Barber,smiller@andrews-wells.com,East,Silver
C1995,Richard Henderson,robin62@hotmail.com,South,Platinum
C1996,Andrew Herman,twillis@gmail.com,West,Platinum
C1997,Debbie George,kmarks@maxwell.com,East,Bronze
C1998,David Mathews,longdylan@hotmail.com,South,Platinum
C1999,Jose Davis,gomezkatherine@gmail.com,West,Platinum
C2000,Edward Thompson,grimesaaron@anderson-johnson.com,East,Platinum
C2001,Sarah Thompson,mikescott@yahoo.com,West,Bronze
C2002,William Mckenzie,christina70@miller.com,West,Platinum
C2003,Michael Ramos,daniel92@moore.info,South,Bronze
C2004,Mrs. Lisa Porter,ronaldjacobs@bryan-peters.info,East,Bronze
C2005,Amanda Roberts,virginialong@cox.com,South,Gold
C2006,Christopher Alvarez,elane@yahoo.com,North,Gold
C2007,Beth Riley,blakedouglas@roberts.info,North,Gold
C2008,Toni Cooper,ginamaldonado@hotmail.com,East,Gold
C2009,Andrea Khan,jenniferbutler@yahoo.com,West,Gold
C2010,Karen Williams,ashleygreene@yahoo.com,South,Platinum
C2011,Theodore Turner,johnbeck@hotmail.com,North,Platinum
C2012,Tanya Massey,isaactorres@yahoo.com,South,Gold
C2013,Thomas Cherry,jacksonbarbara@hotmail.com,East,Gold
C2014,Veronica Morales,davidward@thompson-marsh.biz,East,Silver
C2015,Michael Carter,julie77@gmail.com,West,Platinum
C2016,Bradley Dunn,josephbuckley@mcgrath.com,North,Bronze
C2017,Peter Page,jennifer10@yahoo.com,East,Gold
C2018,Donald Lloyd,guyvargas@hotmail.com,West,Silver
C2019,Kathryn Moyer,gmayo@tapia.com,West,Gold
C2020,Jennifer Johnson,vsmith@alexander-bowen.com,North,Platinum
C2021,Cheryl Moreno,vsingh@ramirez.biz,East,Bronze
C2022,Kimberly Lambert,davidobrien@gmail.com,South,Bronze
C2023,Joshua Molina,amy87@cunningham.com,East,Platinum
C2024,Timothy Hamilton,nlester@hughes-knight.info,North,Silver
C2025,Charles Guerrero,acevedojeffery@gmail.com,West,Silver
C2026,Melissa Hines,taralopez@walter.com,North,Silver
C2027,Shannon Horn,bsmith@estrada-carroll.com,East,Platinum
C2028,Kimberly Smith,amandarose@yahoo.com,North,Bronze
C2029,Justin West,katherine49@pierce.info,East,Platinum
C2030,Kyle Reid,lindamartinez@hotmail.com,West,Platinum
C2031,Miss Deborah Garcia,jamessavage@hotmail.com,North,Platinum
C2032,Jennifer Stewart,ggray@boone.com,East,Bronze
C2033,Brooke Wells,danielmason@yahoo.com,North,Silver
C2034,George Mooney,nicole96@yahoo.com,South,Silver
C2035,Elizabeth Young,jthomas@cortez.info,East,Platinum
C2036,Matthew Chandler,philipboyer@khan.biz,West,Platinum
C2037,Chad Armstrong,christopher97@miller-johnson.info,East,Platinum
C2038,Lisa Russell,qlowe@lindsey-boyd.biz,South,Bronze
C2039,Paul Perez,melvinhowe@yahoo.com,West,Platinum
C2040,Sarah Goodwin,andrewpotter@sanchez.info,North,Platinum
C2041,Rose Brown,joshua29@hotmail.com,South,Platinum
C2042,Joshua Rogers,ryanjoshua@davis-gentry.com,West,Platinum
C2043,Rachel Wade,boydheather@hotmail.com,West,Bronze
C2044,Victor Green,rkirk@booth-young.com,West,Silver
C2045,Kimberly Richardson,jasonspencer@white.com,South,Platinum
C2046,Jerry Hicks,robert04@yahoo.com,South,Bronze
C2047,Jonathon Fox,davisvanessa@roberts-lopez.com,South,Bronze
C2048,Leonard Browning,wjohnson@gonzalez-sutton.com,South,Silver
C2049,Madeline Reynolds,leeemily@hotmail.com,West,Silver
C2050,Laura Dixon,acostaraymond@gmail.com,East,Platinum
C2051,David Brown,donna71@morgan.com,East,Bronze
C2052,Kevin Jones,lorihernandez@burnett-lopez.biz,East,Platinum
C2053,Christopher Ellis,emilyreed@yahoo.com,West,Gold
C2054,Stephen Jensen,villapeter@yahoo.com,East,Platinum
C2055,Alex Gonzalez,barneschloe@moss-howard.org,West,Bronze
C2056,Kayla Ray,nmccall@hotmail.com,East,Silver
C2057,Patrick Webb,wolfelizabeth@powell.info,West,Gold
C2058,Julie Harris,andrefox@davis-taylor.com,East,Silver
C2059,Sherry Wilson,ujensen@gmail.com,East,Gold
C2060,Kimberly Davis,andreahall@terry-hurst.org,East,Bronze
C2061,Jesus Lynch DVM,bunderwood@gmail.com,South,Bronze
C2062,Paula Harding,michael68@hotmail.com,West,Platinum
C2063,Rebecca Chavez,nelsonmegan@yahoo.com,South,Bronze
C2064,Anthony Collins,harrisdylan@werner.com,North,Bronze
C2065,Alexander Hicks,mbrown@gmail.com,South,Silver
C2066,Samantha Rios,cynthiasmith@yahoo.com,East,Silver
C2067,Jason Cook,matthew13@yahoo.com,North,Bronze
C2068,Brandon Leach,trivera@yahoo.com,South,Bronze
C2069,Tanya Watkins,richard29@boyd.info,East,Silver
C2070,Jesse Berg,nicholas74@hotmail.com,West,Gold
C2071,Lisa Long,angela91@harris.info,North,Gold
C2072,Gregory Jennings,james79@hotmail.com,East,Platinum
C2073,Theresa Thompson,carolineowens@smith.com,West,Platinum
C2074,Krista Ortiz,ssimmons@hotmail.com,North,Bronze
C2075,Michael Palmer,vroberts@gmail.com,North,Silver
C2076,Jonathan Williams,randy80@gmail.com,South,Silver
C2077,Seth Chang,jenkinskristina@boyle-koch.com,North,Gold
C2078,Robert Hernandez,rick61@berg.com,South,Gold
C2079,Jennifer Chavez,stanleytravis@yahoo.com,North,Gold
C2080,Michael Schroeder,gibsonandrea@collins.com,North,Gold
C2081,James Floyd,griffinpaul@hotmail.com,West,Gold
C2082,Dennis Hernandez,carl75@gmail.com,East,Silver
C2083,Jerry King,fosterrobin@hotmail.com,West,Platinum
C2084,Jose Hill,joel73@klein.com,West,Bronze
C2085,Ernest Graham,acarter@mays.biz,South,Platinum
C2086,Lisa Navarro,jonathanlarson@hotmail.com,West,Silver
C2087,Daniel Davis MD,smithdenise@avila.com,South,Silver
C2088,Johnathan Tran,deniseyoung@hotmail.com,South,Gold
C2089,David Garcia,connor57@jones.com,West,Gold
C2090,Anna Anderson,kevinwilliams@bullock-pace.com,South,Bronze
C2091,Robert Owen,meganwilliams@flowers.com,North,Gold
C2092,Sharon Nguyen,valeriemadden@huynh-carroll.info,East,Gold
C2093,Casey Velasquez,davidwalters@harris-henderson.com,West,Platinum
C2094,Daniel Bell,aaronlittle@lozano-diaz.com,West,Bronze
C2095,Amanda Martinez,hsimmons@johnson.net,West,Silver
C2096,Amy Kim,pamelawilson@yahoo.com,East,Bronze
C2097,Hannah Garcia,brenda64@hunt.com,West,Gold
C2098,Michael Lewis,mikelopez@dougherty.biz,North,Bronze
C2099,Rachel Davis,ellisontracy@rasmussen-wiley.com,South,Bronze
C2100,Justin Craig,russellvanessa@harris.org,East,Bronze
C2101,David Meyers,delgadotina@jennings-clark.biz,West,Silver
C2102,Jacob Johnson,shawn61@jones.com,South,Platinum
C2103,Donna Lee,jwarren@downs.com,East,Silver
C2104,Courtney Cook,vbaker@hotmail.com,South,Gold
C2105,Aaron Huang,omay@hotmail.com,West,Gold
C2106,Amy Miller,xstephens@johnson.biz,East,Gold
C2107,Zachary Adams,oowens@gmail.com,West,Bronze
C2108,Jeffrey Espinoza,whitneyberger@collins.biz,South,Bronze
C2109,Shelley Ross,moorestephen@gmail.com,South,Gold
C2110,Ryan Garcia,holtbrenda@hotmail.com,West,Platinum
C2111,Joshua Cardenas,swright@gutierrez-parsons.net,South,Platinum
C2112,Ryan Butler Jr.,wmontgomery@myers-adams.com,East,Gold
C2113,Heidi Hurley,hobbsmicheal@yahoo.com,North,Bronze
C2114,Laura Cruz,clozano@hotmail.com,South,Bronze
C2115,Brandon Moore,cruzkristin@yahoo.com,East,Silver
C2116,David Rhodes,brittany11@gmail.com,East,Silver
C2117,Mrs. Amy Park,richardevans@johnson.com,East,Gold
